"ENTIDAD","FECHA","MUNICIPIO","CLAVE_ENTIDAD","CLAVE_MUNICIPIO","region","POBLACION","LATITUD","LONGITUD","Casos","Tasa_Casos_Positivos","Defunciones","Tasa_Defunciones","Negativos","Tasa_Casos_Negativos","Sospechosos","Tasa_Casos_Sospechosos"
"CIUDAD DE MEXICO",2021-08-24,"AZCAPOTZALCO",9,2,"09002",432205,19.484103,-99.184361,105,24.2940271398989,2,0.462743374093312,439,101.572170613482,5,1.15685843523328
"CIUDAD DE MEXICO",2021-08-25,"AZCAPOTZALCO",9,2,"09002",432205,19.484103,-99.184361,126,29.1528325678787,1,0.231371687046656,350,80.9800904663296,4,0.925486748186624
"CIUDAD DE MEXICO",2021-08-26,"AZCAPOTZALCO",9,2,"09002",432205,19.484103,-99.184361,94,21.7489385823857,5,1.15685843523328,278,64.3213289989704,4,0.925486748186624
"CIUDAD DE MEXICO",2021-08-27,"AZCAPOTZALCO",9,2,"09002",432205,19.484103,-99.184361,95,21.9803102694323,6,1.38823012227994,401,92.7800465057091,5,1.15685843523328
"CIUDAD DE MEXICO",2021-08-28,"AZCAPOTZALCO",9,2,"09002",432205,19.484103,-99.184361,75,17.3528765284992,3,0.694115061139968,301,69.6428778010435,4,0.925486748186624
"CIUDAD DE MEXICO",2021-08-29,"AZCAPOTZALCO",9,2,"09002",432205,19.484103,-99.184361,81,18.7411066507791,NA,NA,278,64.3213289989704,4,0.925486748186624
"CIUDAD DE MEXICO",2021-08-30,"AZCAPOTZALCO",9,2,"09002",432205,19.484103,-99.184361,115,26.6077440103655,1,0.231371687046656,308,71.2624796103701,3,0.694115061139968
"CIUDAD DE MEXICO",2021-08-31,"AZCAPOTZALCO",9,2,"09002",432205,19.484103,-99.184361,95,21.9803102694323,5,1.15685843523328,322,74.5016832290233,3,0.694115061139968
"CIUDAD DE MEXICO",2021-09-01,"AZCAPOTZALCO",9,2,"09002",432205,19.484103,-99.184361,119,27.5332307585521,6,1.38823012227994,364,84.2192940849828,8,1.85097349637325
"CIUDAD DE MEXICO",2021-09-02,"AZCAPOTZALCO",9,2,"09002",432205,19.484103,-99.184361,91,21.0548235212457,3,0.694115061139968,294,68.0232759917169,4,0.925486748186624
"CIUDAD DE MEXICO",2021-09-03,"AZCAPOTZALCO",9,2,"09002",432205,19.484103,-99.184361,91,21.0548235212457,1,0.231371687046656,312,72.1879663585567,6,1.38823012227994
"CIUDAD DE MEXICO",2021-09-04,"AZCAPOTZALCO",9,2,"09002",432205,19.484103,-99.184361,47,10.8744692911928,NA,NA,237,54.8350898300575,3,0.694115061139968
"CIUDAD DE MEXICO",2021-09-05,"AZCAPOTZALCO",9,2,"09002",432205,19.484103,-99.184361,63,14.5764162839393,2,0.462743374093312,208,48.1253109057045,2,0.462743374093312
"CIUDAD DE MEXICO",2021-09-06,"AZCAPOTZALCO",9,2,"09002",432205,19.484103,-99.184361,112,25.9136289492255,3,0.694115061139968,463,107.125091102602,4,0.925486748186624
"CIUDAD DE MEXICO",2021-09-07,"AZCAPOTZALCO",9,2,"09002",432205,19.484103,-99.184361,83,19.2038500248725,NA,NA,255,58.9997801968973,2,0.462743374093312
"CIUDAD DE MEXICO",2021-09-08,"AZCAPOTZALCO",9,2,"09002",432205,19.484103,-99.184361,66,15.2705313450793,1,0.231371687046656,296,68.4860193658102,2,0.462743374093312
"CIUDAD DE MEXICO",2021-09-09,"AZCAPOTZALCO",9,2,"09002",432205,19.484103,-99.184361,73,16.8901331544059,5,1.15685843523328,247,57.1488067005241,1,0.231371687046656
"CIUDAD DE MEXICO",2021-09-10,"AZCAPOTZALCO",9,2,"09002",432205,19.484103,-99.184361,100,23.1371687046656,2,0.462743374093312,416,96.2506218114089,3,0.694115061139968
"CIUDAD DE MEXICO",2021-09-11,"AZCAPOTZALCO",9,2,"09002",432205,19.484103,-99.184361,50,11.5685843523328,4,0.925486748186624,253,58.537036822804,2,0.462743374093312
"CIUDAD DE MEXICO",2021-09-12,"AZCAPOTZALCO",9,2,"09002",432205,19.484103,-99.184361,51,11.7999560393795,3,0.694115061139968,176,40.7214169202115,4,0.925486748186624
"CIUDAD DE MEXICO",2021-09-13,"AZCAPOTZALCO",9,2,"09002",432205,19.484103,-99.184361,72,16.6587614673592,1,0.231371687046656,283,65.4781874342037,6,1.38823012227994
"CIUDAD DE MEXICO",2021-09-14,"AZCAPOTZALCO",9,2,"09002",432205,19.484103,-99.184361,74,17.1215048414526,3,0.694115061139968,302,69.8742494880901,3,0.694115061139968
"CIUDAD DE MEXICO",2021-09-15,"AZCAPOTZALCO",9,2,"09002",432205,19.484103,-99.184361,64,14.807787970986,NA,NA,168,38.8704434238382,8,1.85097349637325
"CIUDAD DE MEXICO",2021-09-16,"AZCAPOTZALCO",9,2,"09002",432205,19.484103,-99.184361,46,10.6430976041462,NA,NA,124,28.6900891937854,2,0.462743374093312
"CIUDAD DE MEXICO",2021-09-17,"AZCAPOTZALCO",9,2,"09002",432205,19.484103,-99.184361,71,16.4273897803126,2,0.462743374093312,260,60.1566386321306,2,0.462743374093312
"CIUDAD DE MEXICO",2021-09-18,"AZCAPOTZALCO",9,2,"09002",432205,19.484103,-99.184361,60,13.8823012227994,1,0.231371687046656,231,53.4468597077776,6,1.38823012227994
"CIUDAD DE MEXICO",2021-09-19,"AZCAPOTZALCO",9,2,"09002",432205,19.484103,-99.184361,58,13.4195578487061,1,0.231371687046656,246,56.9174350134774,11,2.54508855751322
"CIUDAD DE MEXICO",2021-09-20,"AZCAPOTZALCO",9,2,"09002",432205,19.484103,-99.184361,83,19.2038500248725,NA,NA,366,84.6820374590761,16,3.7019469927465
"CIUDAD DE MEXICO",2021-09-21,"AZCAPOTZALCO",9,2,"09002",432205,19.484103,-99.184361,66,15.2705313450793,2,0.462743374093312,294,68.0232759917169,8,1.85097349637325
"CIUDAD DE MEXICO",2021-09-22,"AZCAPOTZALCO",9,2,"09002",432205,19.484103,-99.184361,65,15.0391596580326,2,0.462743374093312,291,67.3291609305769,4,0.925486748186624
"CIUDAD DE MEXICO",2021-09-23,"AZCAPOTZALCO",9,2,"09002",432205,19.484103,-99.184361,63,14.5764162839393,NA,NA,314,72.65070973265,5,1.15685843523328
"CIUDAD DE MEXICO",2021-09-24,"AZCAPOTZALCO",9,2,"09002",432205,19.484103,-99.184361,56,12.9568144746127,3,0.694115061139968,283,65.4781874342037,1,0.231371687046656
"CIUDAD DE MEXICO",2021-09-25,"AZCAPOTZALCO",9,2,"09002",432205,19.484103,-99.184361,41,9.4862391689129,1,0.231371687046656,301,69.6428778010435,4,0.925486748186624
"CIUDAD DE MEXICO",2021-09-26,"AZCAPOTZALCO",9,2,"09002",432205,19.484103,-99.184361,30,6.94115061139968,2,0.462743374093312,180,41.6469036683981,3,0.694115061139968
"CIUDAD DE MEXICO",2021-09-27,"AZCAPOTZALCO",9,2,"09002",432205,19.484103,-99.184361,50,11.5685843523328,4,0.925486748186624,264,61.0821253803172,4,0.925486748186624
"CIUDAD DE MEXICO",2021-09-28,"AZCAPOTZALCO",9,2,"09002",432205,19.484103,-99.184361,54,12.4940711005194,2,0.462743374093312,273,63.1644705637371,7,1.61960180932659
"CIUDAD DE MEXICO",2021-09-29,"AZCAPOTZALCO",9,2,"09002",432205,19.484103,-99.184361,29,6.70977892435303,1,0.231371687046656,235,54.3723464559642,5,1.15685843523328
"CIUDAD DE MEXICO",2021-09-30,"AZCAPOTZALCO",9,2,"09002",432205,19.484103,-99.184361,42,9.71761085595956,1,0.231371687046656,206,47.6625675316112,3,0.694115061139968
"CIUDAD DE MEXICO",2020-03-05,"BENITO JUAREZ",9,14,"09014",434153,19.371992,-99.157853,1,0.230333546007974,NA,NA,3,0.691000638023922,NA,NA
"CIUDAD DE MEXICO",2020-03-06,"BENITO JUAREZ",9,14,"09014",434153,19.371992,-99.157853,1,0.230333546007974,NA,NA,5,1.15166773003987,NA,NA
"CIUDAD DE MEXICO",2020-03-10,"BENITO JUAREZ",9,14,"09014",434153,19.371992,-99.157853,1,0.230333546007974,NA,NA,13,2.99433609810366,2,0.460667092015948
"CIUDAD DE MEXICO",2020-03-11,"BENITO JUAREZ",9,14,"09014",434153,19.371992,-99.157853,4,0.921334184031896,NA,NA,4,0.921334184031896,3,0.691000638023922
"CIUDAD DE MEXICO",2020-03-12,"BENITO JUAREZ",9,14,"09014",434153,19.371992,-99.157853,2,0.460667092015948,NA,NA,6,1.38200127604784,1,0.230333546007974
"CIUDAD DE MEXICO",2020-03-13,"BENITO JUAREZ",9,14,"09014",434153,19.371992,-99.157853,1,0.230333546007974,NA,NA,6,1.38200127604784,3,0.691000638023922
"CIUDAD DE MEXICO",2020-03-14,"BENITO JUAREZ",9,14,"09014",434153,19.371992,-99.157853,1,0.230333546007974,NA,NA,10,2.30333546007974,2,0.460667092015948
"CIUDAD DE MEXICO",2020-03-15,"BENITO JUAREZ",9,14,"09014",434153,19.371992,-99.157853,2,0.460667092015948,NA,NA,9,2.07300191407177,3,0.691000638023922
"CIUDAD DE MEXICO",2020-03-16,"BENITO JUAREZ",9,14,"09014",434153,19.371992,-99.157853,5,1.15166773003987,NA,NA,10,2.30333546007974,7,1.61233482205582
"CIUDAD DE MEXICO",2020-03-17,"BENITO JUAREZ",9,14,"09014",434153,19.371992,-99.157853,5,1.15166773003987,NA,NA,8,1.84266836806379,3,0.691000638023922
"CIUDAD DE MEXICO",2020-03-18,"BENITO JUAREZ",9,14,"09014",434153,19.371992,-99.157853,3,0.691000638023922,NA,NA,11,2.53366900608772,4,0.921334184031896
"CIUDAD DE MEXICO",2020-03-19,"BENITO JUAREZ",9,14,"09014",434153,19.371992,-99.157853,2,0.460667092015948,NA,NA,3,0.691000638023922,6,1.38200127604784
"CIUDAD DE MEXICO",2020-03-20,"BENITO JUAREZ",9,14,"09014",434153,19.371992,-99.157853,3,0.691000638023922,NA,NA,13,2.99433609810366,4,0.921334184031896
"CIUDAD DE MEXICO",2020-03-21,"BENITO JUAREZ",9,14,"09014",434153,19.371992,-99.157853,3,0.691000638023922,NA,NA,15,3.45500319011961,5,1.15166773003987
"CIUDAD DE MEXICO",2020-03-22,"BENITO JUAREZ",9,14,"09014",434153,19.371992,-99.157853,3,0.691000638023922,NA,NA,3,0.691000638023922,3,0.691000638023922
"CIUDAD DE MEXICO",2020-03-23,"BENITO JUAREZ",9,14,"09014",434153,19.371992,-99.157853,2,0.460667092015948,1,0.230333546007974,11,2.53366900608772,11,2.53366900608772
"CIUDAD DE MEXICO",2020-03-24,"BENITO JUAREZ",9,14,"09014",434153,19.371992,-99.157853,1,0.230333546007974,NA,NA,6,1.38200127604784,10,2.30333546007974
"CIUDAD DE MEXICO",2020-03-25,"BENITO JUAREZ",9,14,"09014",434153,19.371992,-99.157853,4,0.921334184031896,NA,NA,18,4.14600382814353,10,2.30333546007974
"CIUDAD DE MEXICO",2020-03-26,"BENITO JUAREZ",9,14,"09014",434153,19.371992,-99.157853,2,0.460667092015948,NA,NA,9,2.07300191407177,5,1.15166773003987
"CIUDAD DE MEXICO",2020-03-27,"BENITO JUAREZ",9,14,"09014",434153,19.371992,-99.157853,7,1.61233482205582,NA,NA,16,3.68533673612759,16,3.68533673612759
"CIUDAD DE MEXICO",2020-03-28,"BENITO JUAREZ",9,14,"09014",434153,19.371992,-99.157853,4,0.921334184031896,NA,NA,6,1.38200127604784,2,0.460667092015948
"CIUDAD DE MEXICO",2020-03-29,"BENITO JUAREZ",9,14,"09014",434153,19.371992,-99.157853,5,1.15166773003987,NA,NA,13,2.99433609810366,13,2.99433609810366
"CIUDAD DE MEXICO",2020-03-30,"BENITO JUAREZ",9,14,"09014",434153,19.371992,-99.157853,10,2.30333546007974,NA,NA,13,2.99433609810366,7,1.61233482205582
"CIUDAD DE MEXICO",2020-03-31,"BENITO JUAREZ",9,14,"09014",434153,19.371992,-99.157853,8,1.84266836806379,2,0.460667092015948,18,4.14600382814353,9,2.07300191407177
"CIUDAD DE MEXICO",2020-04-01,"BENITO JUAREZ",9,14,"09014",434153,19.371992,-99.157853,14,3.22466964411164,NA,NA,18,4.14600382814353,5,1.15166773003987
"CIUDAD DE MEXICO",2020-04-02,"BENITO JUAREZ",9,14,"09014",434153,19.371992,-99.157853,3,0.691000638023922,NA,NA,16,3.68533673612759,6,1.38200127604784
"CIUDAD DE MEXICO",2020-04-03,"BENITO JUAREZ",9,14,"09014",434153,19.371992,-99.157853,10,2.30333546007974,NA,NA,15,3.45500319011961,7,1.61233482205582
"CIUDAD DE MEXICO",2020-04-04,"BENITO JUAREZ",9,14,"09014",434153,19.371992,-99.157853,4,0.921334184031896,1,0.230333546007974,13,2.99433609810366,3,0.691000638023922
"CIUDAD DE MEXICO",2020-04-05,"BENITO JUAREZ",9,14,"09014",434153,19.371992,-99.157853,10,2.30333546007974,1,0.230333546007974,19,4.37633737415151,6,1.38200127604784
"CIUDAD DE MEXICO",2020-04-06,"BENITO JUAREZ",9,14,"09014",434153,19.371992,-99.157853,2,0.460667092015948,NA,NA,13,2.99433609810366,3,0.691000638023922
"CIUDAD DE MEXICO",2020-04-07,"BENITO JUAREZ",9,14,"09014",434153,19.371992,-99.157853,7,1.61233482205582,NA,NA,24,5.52800510419138,6,1.38200127604784
"CIUDAD DE MEXICO",2020-04-08,"BENITO JUAREZ",9,14,"09014",434153,19.371992,-99.157853,8,1.84266836806379,NA,NA,23,5.29767155818341,8,1.84266836806379
"CIUDAD DE MEXICO",2020-04-09,"BENITO JUAREZ",9,14,"09014",434153,19.371992,-99.157853,11,2.53366900608772,3,0.691000638023922,15,3.45500319011961,4,0.921334184031896
"CIUDAD DE MEXICO",2020-04-10,"BENITO JUAREZ",9,14,"09014",434153,19.371992,-99.157853,14,3.22466964411164,1,0.230333546007974,28,6.44933928822328,3,0.691000638023922
"CIUDAD DE MEXICO",2020-04-11,"BENITO JUAREZ",9,14,"09014",434153,19.371992,-99.157853,13,2.99433609810366,NA,NA,13,2.99433609810366,4,0.921334184031896
"CIUDAD DE MEXICO",2020-04-12,"BENITO JUAREZ",9,14,"09014",434153,19.371992,-99.157853,8,1.84266836806379,1,0.230333546007974,18,4.14600382814353,3,0.691000638023922
"CIUDAD DE MEXICO",2020-04-13,"BENITO JUAREZ",9,14,"09014",434153,19.371992,-99.157853,9,2.07300191407177,1,0.230333546007974,20,4.60667092015948,13,2.99433609810366
"CIUDAD DE MEXICO",2020-04-14,"BENITO JUAREZ",9,14,"09014",434153,19.371992,-99.157853,14,3.22466964411164,NA,NA,16,3.68533673612759,11,2.53366900608772
"CIUDAD DE MEXICO",2020-04-15,"BENITO JUAREZ",9,14,"09014",434153,19.371992,-99.157853,11,2.53366900608772,1,0.230333546007974,20,4.60667092015948,8,1.84266836806379
"CIUDAD DE MEXICO",2020-04-16,"BENITO JUAREZ",9,14,"09014",434153,19.371992,-99.157853,17,3.91567028213556,2,0.460667092015948,15,3.45500319011961,10,2.30333546007974
"CIUDAD DE MEXICO",2020-04-17,"BENITO JUAREZ",9,14,"09014",434153,19.371992,-99.157853,18,4.14600382814353,2,0.460667092015948,22,5.06733801217543,11,2.53366900608772
"CIUDAD DE MEXICO",2020-04-18,"BENITO JUAREZ",9,14,"09014",434153,19.371992,-99.157853,19,4.37633737415151,1,0.230333546007974,23,5.29767155818341,12,2.76400255209569
"CIUDAD DE MEXICO",2020-04-19,"BENITO JUAREZ",9,14,"09014",434153,19.371992,-99.157853,14,3.22466964411164,2,0.460667092015948,11,2.53366900608772,8,1.84266836806379
"CIUDAD DE MEXICO",2020-04-20,"BENITO JUAREZ",9,14,"09014",434153,19.371992,-99.157853,33,7.60100701826315,NA,NA,26,5.98867219620733,16,3.68533673612759
"CIUDAD DE MEXICO",2020-04-21,"BENITO JUAREZ",9,14,"09014",434153,19.371992,-99.157853,15,3.45500319011961,1,0.230333546007974,14,3.22466964411164,9,2.07300191407177
"CIUDAD DE MEXICO",2020-04-22,"BENITO JUAREZ",9,14,"09014",434153,19.371992,-99.157853,18,4.14600382814353,5,1.15166773003987,13,2.99433609810366,9,2.07300191407177
"CIUDAD DE MEXICO",2020-04-23,"BENITO JUAREZ",9,14,"09014",434153,19.371992,-99.157853,25,5.75833865019935,NA,NA,18,4.14600382814353,10,2.30333546007974
"CIUDAD DE MEXICO",2020-04-24,"BENITO JUAREZ",9,14,"09014",434153,19.371992,-99.157853,24,5.52800510419138,2,0.460667092015948,24,5.52800510419138,16,3.68533673612759
"CIUDAD DE MEXICO",2020-04-25,"BENITO JUAREZ",9,14,"09014",434153,19.371992,-99.157853,23,5.29767155818341,3,0.691000638023922,18,4.14600382814353,4,0.921334184031896
"CIUDAD DE MEXICO",2020-04-26,"BENITO JUAREZ",9,14,"09014",434153,19.371992,-99.157853,16,3.68533673612759,4,0.921334184031896,34,7.83134056427112,6,1.38200127604784
"CIUDAD DE MEXICO",2020-04-27,"BENITO JUAREZ",9,14,"09014",434153,19.371992,-99.157853,27,6.2190057422153,4,0.921334184031896,30,6.91000638023922,8,1.84266836806379
"CIUDAD DE MEXICO",2020-04-28,"BENITO JUAREZ",9,14,"09014",434153,19.371992,-99.157853,22,5.06733801217543,5,1.15166773003987,30,6.91000638023922,5,1.15166773003987
"CIUDAD DE MEXICO",2020-04-29,"BENITO JUAREZ",9,14,"09014",434153,19.371992,-99.157853,17,3.91567028213556,6,1.38200127604784,15,3.45500319011961,8,1.84266836806379
"CIUDAD DE MEXICO",2020-04-30,"BENITO JUAREZ",9,14,"09014",434153,19.371992,-99.157853,29,6.67967283423125,4,0.921334184031896,36,8.29200765628707,2,0.460667092015948
"CIUDAD DE MEXICO",2020-05-01,"BENITO JUAREZ",9,14,"09014",434153,19.371992,-99.157853,25,5.75833865019935,6,1.38200127604784,26,5.98867219620733,6,1.38200127604784
"CIUDAD DE MEXICO",2020-05-02,"BENITO JUAREZ",9,14,"09014",434153,19.371992,-99.157853,23,5.29767155818341,1,0.230333546007974,25,5.75833865019935,4,0.921334184031896
"CIUDAD DE MEXICO",2020-05-03,"BENITO JUAREZ",9,14,"09014",434153,19.371992,-99.157853,23,5.29767155818341,3,0.691000638023922,26,5.98867219620733,7,1.61233482205582
"CIUDAD DE MEXICO",2020-05-04,"BENITO JUAREZ",9,14,"09014",434153,19.371992,-99.157853,20,4.60667092015948,4,0.921334184031896,36,8.29200765628707,12,2.76400255209569
"CIUDAD DE MEXICO",2020-05-05,"BENITO JUAREZ",9,14,"09014",434153,19.371992,-99.157853,23,5.29767155818341,9,2.07300191407177,35,8.0616741102791,3,0.691000638023922
"CIUDAD DE MEXICO",2020-05-06,"BENITO JUAREZ",9,14,"09014",434153,19.371992,-99.157853,28,6.44933928822328,2,0.460667092015948,25,5.75833865019935,5,1.15166773003987
"CIUDAD DE MEXICO",2020-05-07,"BENITO JUAREZ",9,14,"09014",434153,19.371992,-99.157853,24,5.52800510419138,7,1.61233482205582,23,5.29767155818341,7,1.61233482205582
"CIUDAD DE MEXICO",2020-05-08,"BENITO JUAREZ",9,14,"09014",434153,19.371992,-99.157853,28,6.44933928822328,6,1.38200127604784,24,5.52800510419138,10,2.30333546007974
"CIUDAD DE MEXICO",2020-05-09,"BENITO JUAREZ",9,14,"09014",434153,19.371992,-99.157853,24,5.52800510419138,3,0.691000638023922,16,3.68533673612759,4,0.921334184031896
"CIUDAD DE MEXICO",2020-05-10,"BENITO JUAREZ",9,14,"09014",434153,19.371992,-99.157853,25,5.75833865019935,6,1.38200127604784,41,9.44367538632694,6,1.38200127604784
"CIUDAD DE MEXICO",2020-05-11,"BENITO JUAREZ",9,14,"09014",434153,19.371992,-99.157853,33,7.60100701826315,7,1.61233482205582,33,7.60100701826315,6,1.38200127604784
"CIUDAD DE MEXICO",2020-05-12,"BENITO JUAREZ",9,14,"09014",434153,19.371992,-99.157853,19,4.37633737415151,8,1.84266836806379,29,6.67967283423125,5,1.15166773003987
"CIUDAD DE MEXICO",2020-05-13,"BENITO JUAREZ",9,14,"09014",434153,19.371992,-99.157853,19,4.37633737415151,5,1.15166773003987,26,5.98867219620733,6,1.38200127604784
"CIUDAD DE MEXICO",2020-05-14,"BENITO JUAREZ",9,14,"09014",434153,19.371992,-99.157853,28,6.44933928822328,4,0.921334184031896,26,5.98867219620733,9,2.07300191407177
"CIUDAD DE MEXICO",2020-05-15,"BENITO JUAREZ",9,14,"09014",434153,19.371992,-99.157853,29,6.67967283423125,3,0.691000638023922,34,7.83134056427112,7,1.61233482205582
"CIUDAD DE MEXICO",2020-05-16,"BENITO JUAREZ",9,14,"09014",434153,19.371992,-99.157853,22,5.06733801217543,6,1.38200127604784,30,6.91000638023922,11,2.53366900608772
"CIUDAD DE MEXICO",2020-05-17,"BENITO JUAREZ",9,14,"09014",434153,19.371992,-99.157853,31,7.1403399262472,3,0.691000638023922,31,7.1403399262472,6,1.38200127604784
"CIUDAD DE MEXICO",2020-05-18,"BENITO JUAREZ",9,14,"09014",434153,19.371992,-99.157853,35,8.0616741102791,7,1.61233482205582,32,7.37067347225517,8,1.84266836806379
"CIUDAD DE MEXICO",2020-05-19,"BENITO JUAREZ",9,14,"09014",434153,19.371992,-99.157853,28,6.44933928822328,6,1.38200127604784,36,8.29200765628707,6,1.38200127604784
"CIUDAD DE MEXICO",2020-05-20,"BENITO JUAREZ",9,14,"09014",434153,19.371992,-99.157853,46,10.5953431163668,4,0.921334184031896,61,14.0503463064864,9,2.07300191407177
"CIUDAD DE MEXICO",2020-05-21,"BENITO JUAREZ",9,14,"09014",434153,19.371992,-99.157853,35,8.0616741102791,3,0.691000638023922,28,6.44933928822328,3,0.691000638023922
"CIUDAD DE MEXICO",2020-05-22,"BENITO JUAREZ",9,14,"09014",434153,19.371992,-99.157853,40,9.21334184031897,5,1.15166773003987,32,7.37067347225517,7,1.61233482205582
"CIUDAD DE MEXICO",2020-05-23,"BENITO JUAREZ",9,14,"09014",434153,19.371992,-99.157853,35,8.0616741102791,4,0.921334184031896,24,5.52800510419138,6,1.38200127604784
"CIUDAD DE MEXICO",2020-05-24,"BENITO JUAREZ",9,14,"09014",434153,19.371992,-99.157853,28,6.44933928822328,5,1.15166773003987,40,9.21334184031897,3,0.691000638023922
"CIUDAD DE MEXICO",2020-05-25,"BENITO JUAREZ",9,14,"09014",434153,19.371992,-99.157853,47,10.8256766623748,2,0.460667092015948,55,12.6683450304386,8,1.84266836806379
"CIUDAD DE MEXICO",2020-05-26,"BENITO JUAREZ",9,14,"09014",434153,19.371992,-99.157853,24,5.52800510419138,5,1.15166773003987,32,7.37067347225517,5,1.15166773003987
"CIUDAD DE MEXICO",2020-05-27,"BENITO JUAREZ",9,14,"09014",434153,19.371992,-99.157853,32,7.37067347225517,1,0.230333546007974,30,6.91000638023922,7,1.61233482205582
"CIUDAD DE MEXICO",2020-05-28,"BENITO JUAREZ",9,14,"09014",434153,19.371992,-99.157853,21,4.83700446616746,4,0.921334184031896,37,8.52234120229504,6,1.38200127604784
"CIUDAD DE MEXICO",2020-05-29,"BENITO JUAREZ",9,14,"09014",434153,19.371992,-99.157853,31,7.1403399262472,2,0.460667092015948,28,6.44933928822328,4,0.921334184031896
"CIUDAD DE MEXICO",2020-05-30,"BENITO JUAREZ",9,14,"09014",434153,19.371992,-99.157853,25,5.75833865019935,2,0.460667092015948,44,10.1346760243509,4,0.921334184031896
"CIUDAD DE MEXICO",2020-05-31,"BENITO JUAREZ",9,14,"09014",434153,19.371992,-99.157853,26,5.98867219620733,2,0.460667092015948,27,6.2190057422153,6,1.38200127604784
"CIUDAD DE MEXICO",2020-06-01,"BENITO JUAREZ",9,14,"09014",434153,19.371992,-99.157853,40,9.21334184031897,1,0.230333546007974,62,14.2806798524944,10,2.30333546007974
"CIUDAD DE MEXICO",2020-06-02,"BENITO JUAREZ",9,14,"09014",434153,19.371992,-99.157853,20,4.60667092015948,3,0.691000638023922,35,8.0616741102791,5,1.15166773003987
"CIUDAD DE MEXICO",2020-06-03,"BENITO JUAREZ",9,14,"09014",434153,19.371992,-99.157853,11,2.53366900608772,2,0.460667092015948,34,7.83134056427112,4,0.921334184031896
"CIUDAD DE MEXICO",2020-06-04,"BENITO JUAREZ",9,14,"09014",434153,19.371992,-99.157853,26,5.98867219620733,2,0.460667092015948,29,6.67967283423125,9,2.07300191407177
"CIUDAD DE MEXICO",2020-06-05,"BENITO JUAREZ",9,14,"09014",434153,19.371992,-99.157853,23,5.29767155818341,4,0.921334184031896,49,11.2863437543907,4,0.921334184031896
"CIUDAD DE MEXICO",2020-06-06,"BENITO JUAREZ",9,14,"09014",434153,19.371992,-99.157853,30,6.91000638023922,6,1.38200127604784,34,7.83134056427112,6,1.38200127604784
"CIUDAD DE MEXICO",2020-06-07,"BENITO JUAREZ",9,14,"09014",434153,19.371992,-99.157853,22,5.06733801217543,3,0.691000638023922,34,7.83134056427112,4,0.921334184031896
"CIUDAD DE MEXICO",2020-06-08,"BENITO JUAREZ",9,14,"09014",434153,19.371992,-99.157853,28,6.44933928822328,3,0.691000638023922,43,9.90434247834289,9,2.07300191407177
"CIUDAD DE MEXICO",2020-06-09,"BENITO JUAREZ",9,14,"09014",434153,19.371992,-99.157853,15,3.45500319011961,6,1.38200127604784,51,11.7470108464067,3,0.691000638023922
"CIUDAD DE MEXICO",2020-06-10,"BENITO JUAREZ",9,14,"09014",434153,19.371992,-99.157853,49,11.2863437543907,5,1.15166773003987,134,30.8646951650685,9,2.07300191407177
"CIUDAD DE MEXICO",2020-06-11,"BENITO JUAREZ",9,14,"09014",434153,19.371992,-99.157853,36,8.29200765628707,5,1.15166773003987,101,23.2636881468054,10,2.30333546007974
"CIUDAD DE MEXICO",2020-06-12,"BENITO JUAREZ",9,14,"09014",434153,19.371992,-99.157853,25,5.75833865019935,5,1.15166773003987,44,10.1346760243509,3,0.691000638023922
"CIUDAD DE MEXICO",2020-06-13,"BENITO JUAREZ",9,14,"09014",434153,19.371992,-99.157853,24,5.52800510419138,7,1.61233482205582,20,4.60667092015948,4,0.921334184031896
"CIUDAD DE MEXICO",2020-06-14,"BENITO JUAREZ",9,14,"09014",434153,19.371992,-99.157853,15,3.45500319011961,6,1.38200127604784,84,19.3480178646698,5,1.15166773003987
"CIUDAD DE MEXICO",2020-06-15,"BENITO JUAREZ",9,14,"09014",434153,19.371992,-99.157853,30,6.91000638023922,2,0.460667092015948,112,25.7973571528931,9,2.07300191407177
"CIUDAD DE MEXICO",2020-06-16,"BENITO JUAREZ",9,14,"09014",434153,19.371992,-99.157853,19,4.37633737415151,2,0.460667092015948,39,8.98300829431099,6,1.38200127604784
"CIUDAD DE MEXICO",2020-06-17,"BENITO JUAREZ",9,14,"09014",434153,19.371992,-99.157853,24,5.52800510419138,3,0.691000638023922,44,10.1346760243509,5,1.15166773003987
"CIUDAD DE MEXICO",2020-06-18,"BENITO JUAREZ",9,14,"09014",434153,19.371992,-99.157853,47,10.8256766623748,2,0.460667092015948,46,10.5953431163668,5,1.15166773003987
"CIUDAD DE MEXICO",2020-06-19,"BENITO JUAREZ",9,14,"09014",434153,19.371992,-99.157853,16,3.68533673612759,2,0.460667092015948,53,12.2076779384226,3,0.691000638023922
"CIUDAD DE MEXICO",2020-06-20,"BENITO JUAREZ",9,14,"09014",434153,19.371992,-99.157853,23,5.29767155818341,1,0.230333546007974,62,14.2806798524944,6,1.38200127604784
"CIUDAD DE MEXICO",2020-06-21,"BENITO JUAREZ",9,14,"09014",434153,19.371992,-99.157853,17,3.91567028213556,4,0.921334184031896,31,7.1403399262472,6,1.38200127604784
"CIUDAD DE MEXICO",2020-06-22,"BENITO JUAREZ",9,14,"09014",434153,19.371992,-99.157853,28,6.44933928822328,1,0.230333546007974,46,10.5953431163668,1,0.230333546007974
